Date,SPX Return,Time to Maturity in Year,Delta,Implied Volatility Change
20181019,-0.004299527,0.976,0.448961,-0.001178
20181019,-0.004299527,0.412,0.799593,-0.000683
20181019,-0.004299527,0.164,0.73973,0.000795
20181019,-0.004299527,0.148,0.431251,-0.001582
20181019,-0.004299527,0.64,0.257216,-0.000616
20181019,-0.004299527,0.248,0.631615,-0.001132
20181019,-0.004299527,0.128,0.770162,0.001723
20181019,-0.004299527,0.136,0.948462,0.016608
20181019,-0.004299527,0.108,0.294223,-0.000233
20181019,-0.004299527,0.148,0.07235,0.001437
20181019,-0.004299527,0.36,0.889553,0.000928
20181019,-0.004299527,0.288,0.882496,0.001847
20181019,-0.004299527,1.816,0.386078,-0.000844
20181019,-0.004299527,0.584,0.902302,0.001055
20181019,-0.004299527,0.092,0.395238,-0.002073
20181019,-0.004299527,0.192,0.115804,0.001584
20181019,-0.004299527,0.976,0.322402,-0.000847
20181019,-0.004299527,0.164,0.522585,-0.000564
20181019,-0.004299527,3.16,0.610317,-0.000262
20181019,-0.004299527,0.288,0.075903,0.001199
20181019,-0.004299527,0.36,0.077039,0.001307
20181019,-0.004299527,0.976,0.651607,-0.001204
20181019,-0.004299527,1.704,0.176581,3.80E-05
20181019,-0.004299527,0.164,0.84166,0.003688
20181019,-0.004299527,0.164,0.266044,-0.000499
20181019,-0.004299527,0.36,0.251449,-0.000865
20181019,-0.004299527,0.192,0.887685,0.003852
20181019,-0.004299527,0.072,0.774161,0.003985
20181019,-0.004299527,0.36,0.949058,0.007916
20181022,-0.00551183,0.348,0.746787,-0.008338
20181022,-0.00551183,0.628,0.78634,-0.006523
20181022,-0.00551183,0.4,0.313282,0.001065
20181022,-0.00551183,0.46,0.245887,0.002493
20181022,-0.00551183,2.42,0.433976,-0.000659
20181022,-0.00551183,0.068,0.679794,-0.003767
20181022,-0.00551183,0.964,0.098762,0.003767
20181022,-0.00551183,0.096,0.842386,-0.016865
20181022,-0.00551183,0.572,0.42687,-0.000537
20181022,-0.00551183,1.692,0.225719,0.000792
20181022,-0.00551183,0.46,0.923599,-0.025254
20181022,-0.00551183,0.088,0.592575,-0.001266
20181022,-0.00551183,0.348,0.932037,-0.031703
20181022,-0.00551183,1.692,0.857575,-0.007486
20181022,-0.00551183,0.348,0.306022,0.000918
20181022,-0.00551183,0.068,0.335807,0.005079
20181022,-0.00551183,0.236,0.440278,-0.002007
20181022,-0.00551183,0.512,0.477243,-0.001794
20181022,-0.00551183,0.208,0.733493,-0.008875
20181022,-0.00551183,0.06,0.304199,0.006017
20181022,-0.00551183,0.124,0.781935,-0.011801
20181022,-0.00551183,0.124,0.065523,0.010844
20181022,-0.00551183,0.108,0.115098,0.009008
20181022,-0.00551183,0.964,0.893327,-0.013053
20181022,-0.00551183,0.348,0.867293,-0.015928
20181022,-0.00551183,1.328,0.872149,-0.00963
20181022,-0.00551183,0.628,0.896488,-0.014245
20181022,-0.00551183,0.964,0.778257,-0.005718
20181022,-0.00551183,0.46,0.854816,-0.012198
20181022,-0.00551183,0.096,0.679446,-0.004739
20181022,-0.00551183,0.348,0.906794,-0.020399
20181022,-0.00551183,1.328,0.326734,4.90E-05
20181022,-0.00551183,3.148,0.914453,-0.010552
20181022,-0.00551183,0.124,0.84088,-0.016723
20181022,-0.00551183,0.46,0.837323,-0.011074
20181022,-0.00551183,0.348,0.358657,-0.000203
20181022,-0.00551183,0.46,0.909542,-0.018675
20181022,-0.00551183,0.276,0.436845,-0.002243
20181022,-0.00551183,0.208,0.867099,-0.017866
20181022,-0.00551183,0.124,0.835441,-0.016463
20181022,-0.00551183,1.368,0.546144,-0.002101
20181022,-0.00551183,0.348,0.470229,-0.00212
20181022,-0.00551183,0.964,0.734222,-0.00483
20181022,-0.00551183,0.108,0.848032,-0.015959
20181022,-0.00551183,0.108,0.871207,-0.020561
20181022,-0.00551183,0.628,0.388086,0.000119
20181022,-0.00551183,0.348,0.747462,-0.008016
20181022,-0.00551183,0.348,0.731793,-0.008046
20181022,-0.00551183,0.992,0.800879,-0.006383
20181022,-0.00551183,0.068,0.736697,-0.007145
20181022,-0.00551183,1.804,0.93883,-0.019902
20181022,-0.00551183,0.276,0.751412,-0.009922
20181022,-0.00551183,0.276,0.728794,-0.009226
20181022,-0.00551183,0.276,0.669714,-0.00713
20181022,-0.00551183,0.992,0.436284,-0.001139
20181022,-0.00551183,0.992,0.121227,0.003094
20181022,-0.00551183,0.348,0.79814,-0.009576
20181022,-0.00551183,0.108,0.054564,0.012847
20181022,-0.00551183,0.108,0.916954,-0.035879
20181022,-0.00551183,0.572,0.219971,0.002652
20181022,-0.00551183,0.096,0.918176,-0.038215
20181022,-0.00551183,0.348,0.896883,-0.020026
20181022,-0.00551183,0.46,0.805325,-0.008791
20181022,-0.00551183,0.46,0.109145,0.005049
20181022,-0.00551183,0.512,0.166747,0.00391
20181022,-0.00551183,1.692,0.720331,-0.003443
20181022,-0.00551183,0.628,0.060294,0.005359
20181022,-0.00551183,0.152,0.19611,0.00382
20181022,-0.00551183,0.628,0.244836,0.002437
20181022,-0.00551183,0.572,0.883398,-0.013611
20181022,-0.00551183,1.692,0.904423,-0.01065
20181022,-0.00551183,0.572,0.708194,-0.005065
20181022,-0.00551183,0.348,0.076648,0.005688
20181022,-0.00551183,0.512,0.187824,0.003687
20181022,-0.00551183,0.4,0.493607,-0.002302
20181022,-0.00551183,0.088,0.727172,-0.006841
20181022,-0.00551183,0.18,0.893327,-0.022303
20181022,-0.00551183,0.208,0.64547,-0.006034
20181022,-0.00551183,3.148,0.550492,-0.000796
20181022,-0.00551183,0.236,0.583129,-0.004769
20181022,-0.00551183,0.348,0.835681,-0.012084
20181022,-0.00551183,0.46,0.902053,-0.017859
20181022,-0.00551183,0.46,0.850496,-0.011252
20181022,-0.00551183,0.06,0.874656,-0.025454
20181022,-0.00551183,0.512,0.860069,-0.011858
20181022,-0.00551183,0.992,0.869312,-0.010484
20181022,-0.00551183,0.06,0.282372,0.006437
20181022,-0.00551183,0.348,0.933919,-0.031155
20181022,-0.00551183,0.46,0.052351,0.006279
20181022,-0.00551183,2.42,0.600267,-0.001452
20181022,-0.00551183,0.152,0.087114,0.007108
20181022,-0.00551183,0.628,0.880972,-0.012748
20181022,-0.00551183,0.06,0.908835,-0.041816
20181022,-0.00551183,3.148,0.40217,-0.000109
20181022,-0.00551183,0.236,0.679943,-0.007117
20181022,-0.00551183,0.572,0.301855,0.001415
20181022,-0.00551183,0.4,0.061394,0.006248
20181022,-0.00551183,0.348,0.844325,-0.012791
20181022,-0.00551183,0.348,0.082101,0.005291
20181022,-0.00551183,0.108,0.771257,-0.009981
20181023,-0.030864434,0.568,0.281057,0.00825
20181023,-0.030864434,0.344,0.507021,0.006771
20181023,-0.030864434,0.232,0.353369,0.014449
20181023,-0.030864434,0.232,0.376924,0.013603
20181023,-0.030864434,0.344,0.704418,0.005449
20181023,-0.030864434,0.344,0.576447,0.006119
20181023,-0.030864434,0.624,0.097748,0.013918
20181023,-0.030864434,0.624,0.250314,0.008281
20181023,-0.030864434,0.344,0.186102,0.015587
20181023,-0.030864434,0.344,0.806283,0.003975
20181023,-0.030864434,0.624,0.607794,0.00415
20181023,-0.030864434,0.056,0.229713,0.031302
20181023,-0.030864434,0.148,0.94547,0.028631
20181023,-0.030864434,0.456,0.914657,0.00507
20181023,-0.030864434,0.396,0.631912,0.005041
20181023,-0.030864434,0.272,0.274933,0.014434
20181023,-0.030864434,0.456,0.349926,0.008841
20181023,-0.030864434,0.232,0.7678,0.010698
20181023,-0.030864434,1.324,0.812454,0.002049
20181023,-0.030864434,0.076,0.892165,0.024594
20181023,-0.030864434,0.14,0.210182,0.023331
20181023,-0.030864434,0.092,0.92051,0.032932
20181023,-0.030864434,0.344,0.763104,0.004695
20181023,-0.030864434,0.456,0.864872,0.007425
20181023,-0.030864434,0.508,0.225368,0.011948
20181023,-0.030864434,0.232,0.12778,0.022461
20181023,-0.030864434,0.344,0.928949,0.003137
20181023,-0.030864434,0.084,0.906496,0.030941
20181023,-0.030864434,0.092,0.619842,0.020753
20181023,-0.030864434,0.456,0.881953,0.00612
20181023,-0.030864434,2.416,0.87221,-0.000641
20181023,-0.030864434,1.8,0.228813,0.003404
20181023,-0.030864434,0.104,0.616982,0.020078
20181023,-0.030864434,0.344,0.753251,0.004491
20181023,-0.030864434,2.416,0.620214,0.000346
20181023,-0.030864434,0.456,0.903637,0.006047
20181023,-0.030864434,0.456,0.917632,0.00484
20181023,-0.030864434,0.112,0.867404,0.019707
20181023,-0.030864434,0.568,0.443143,0.005845
20181023,-0.030864434,2.416,0.710924,0.000512
20181023,-0.030864434,0.132,0.659563,0.01626
20181023,-0.030864434,0.456,0.66428,0.006214
20181023,-0.030864434,0.148,0.556765,0.015735
20181023,-0.030864434,0.092,0.658345,0.021946
20181023,-0.030864434,0.132,0.259765,0.022037
20181023,-0.030864434,0.056,0.35218,0.026067
20181023,-0.030864434,0.624,0.478712,0.004679
20181023,-0.030864434,0.148,0.763744,0.016134
20181023,-0.030864434,0.132,0.357115,0.018415
20181023,-0.030864434,0.456,0.269685,0.01224
20181023,-0.030864434,0.176,0.39453,0.016067
20181023,-0.030864434,0.132,0.907554,0.0244
20181023,-0.030864434,1.364,0.446644,0.002305
20181023,-0.030864434,0.508,0.682344,0.005406
20181023,-0.030864434,0.456,0.295019,0.009741
20181023,-0.030864434,0.092,0.355659,0.022811
20181023,-0.030864434,0.624,0.837802,0.00508
20181023,-0.030864434,1.688,0.817069,0.002566
20181023,-0.030864434,0.232,0.520339,0.011207
20181023,-0.030864434,0.456,0.798966,0.004832
20181023,-0.030864434,0.508,0.885254,0.006863
20181023,-0.030864434,0.232,0.093773,0.024724
20181023,-0.030864434,1.324,0.709852,0.001735
20181023,-0.030864434,0.14,0.331464,0.018367
20181023,-0.030864434,1.324,0.493747,0.001839
20181023,-0.030864434,0.112,0.825777,0.01939
20181023,-0.030864434,1.8,0.885135,0.001856
20181023,-0.030864434,0.456,0.926248,0.008219
20181023,-0.030864434,0.456,0.135419,0.015365
20181023,-0.030864434,0.344,0.161393,0.016479
20181023,-0.030864434,1.688,0.441697,0.001668
20181023,-0.030864434,0.204,0.768785,0.013216
20181023,-0.030864434,1.364,0.921931,0.008435
20181023,-0.030864434,0.112,0.573063,0.017808
20181023,-0.030864434,0.092,0.545449,0.020375
20181023,-0.030864434,0.508,0.795277,0.005442
20181023,-0.030864434,0.96,0.866467,0.006297
20181023,-0.030864434,0.96,0.727254,0.003623
20181023,-0.030864434,0.344,0.925204,0.002291
20181023,-0.030864434,1.364,0.118353,0.006807
20181023,-0.030864434,0.092,0.759002,0.024255
20181023,-0.030864434,0.176,0.645531,0.014259
20181023,-0.030864434,0.456,0.544056,0.005825
20181023,-0.030864434,0.568,0.841896,0.005472
20181023,-0.030864434,0.148,0.836772,0.017193
20181023,-0.030864434,2.416,0.648056,0.000364
20181023,-0.030864434,0.204,0.755303,0.013748
20181023,-0.030864434,0.508,0.436144,0.006731
20181023,-0.030864434,0.988,0.741503,0.003475
20181023,-0.030864434,0.96,0.836774,0.005153
20181023,-0.030864434,0.204,0.32493,0.016135
20181023,-0.030864434,0.092,0.717599,0.023334
20181023,-0.030864434,0.232,0.849364,0.0119
20181023,-0.030864434,0.456,0.927969,0.005412
20181023,-0.030864434,0.96,0.474925,0.003091
20181023,-0.030864434,0.344,0.709591,0.005792
20181023,-0.030864434,0.508,0.599752,0.005241
20181023,-0.030864434,0.076,0.180671,0.033603
20181023,-0.030864434,0.624,0.806853,0.004262
20181023,-0.030864434,0.456,0.394843,0.008032
20181024,0.01862504,0.956,0.293338,0.001796
20181024,0.01862504,0.564,0.67916,0.002622
20181024,0.01862504,0.268,0.805316,0.007573
20181024,0.01862504,0.06,0.845006,0.027442
20181024,0.01862504,0.172,0.942752,0.029868
20181024,0.01862504,0.072,0.632574,0.010762
20181024,0.01862504,0.1,0.152039,-0.000844
20181024,0.01862504,0.452,0.650371,0.002994
20181024,0.01862504,0.62,0.127339,-0.00112
20181024,0.01862504,0.128,0.203148,-0.001876
20181024,0.01862504,0.452,0.86833,0.010006
20181024,0.01862504,0.108,0.438765,0.001548
20181024,0.01862504,0.136,0.339287,-0.000895
20181024,0.01862504,0.34,0.098765,-0.004538
20181024,0.01862504,0.452,0.55818,0.002318
20181024,0.01862504,0.116,0.50477,0.001525
20181024,0.01862504,0.34,0.778063,0.008953
20181024,0.01862504,0.228,0.502622,0.00161
20181024,0.01862504,0.172,0.368339,-0.001851
20181024,0.01862504,0.504,0.538845,0.002158
20181024,0.01862504,0.108,0.776633,0.009853
20181024,0.01862504,0.072,0.891328,0.033007
20181024,0.01862504,0.136,0.391942,-0.000363
20181024,0.01862504,0.452,0.88399,0.014014
20181024,0.01862504,0.34,0.459318,0.002307
20181024,0.01862504,0.268,0.297565,0.000258
20181024,0.01862504,0.172,0.078436,-0.007409
20181024,0.01862504,2.412,0.435494,0.002083
20181024,0.01862504,0.136,0.120963,-0.005302
20181024,0.01862504,0.136,0.156951,-0.003581
20181024,0.01862504,1.36,0.052861,-0.002565
20181024,0.01862504,0.072,0.933877,0.051061
20181024,0.01862504,0.136,0.575422,0.00142
20181024,0.01862504,0.452,0.739271,0.004565
20181024,0.01862504,0.392,0.330341,0.001193
20181024,0.01862504,0.128,0.306253,-0.000537
20181024,0.01862504,0.34,0.573689,0.003883
20181024,0.01862504,0.072,0.472673,0.006054
20181024,0.01862504,2.412,0.706243,0.003731
20181024,0.01862504,0.452,0.892096,0.015085
20181024,0.01862504,0.128,0.158528,-0.003221
20181024,0.01862504,0.62,0.877019,0.009502
20181024,0.01862504,0.452,0.661152,0.002745
20181024,0.01862504,0.956,0.790022,0.005137
20181024,0.01862504,1.796,0.945932,0.01846
20181024,0.01862504,0.62,0.302664,0.001668
20181024,0.01862504,1.32,0.716351,0.004715
20181024,0.01862504,0.62,0.072705,-0.003591
20181024,0.01862504,0.452,0.693824,0.0045
20181024,0.01862504,0.08,0.386655,0.004526
20181024,0.01862504,2.412,0.291197,0.001434
20181024,0.01862504,0.144,0.875491,0.013956
20181024,0.01862504,0.128,0.680092,0.004751
20181024,0.01862504,0.06,0.9101,0.047424
20181024,0.01862504,0.08,0.85307,0.019203
20181024,0.01862504,0.34,0.146048,-0.001991
20181024,0.01862504,0.392,0.141418,-0.002109
20181024,0.01862504,0.072,0.174106,0.002351
20181024,0.01862504,0.504,0.668836,0.003393
20181024,0.01862504,0.984,0.269501,0.001574
20181024,0.01862504,0.504,0.22519,0.000372
20181024,0.01862504,0.144,0.635431,0.001947
20181024,0.01862504,0.116,0.399028,0.001191
20181024,0.01862504,0.62,0.7988,0.005905
20181024,0.01862504,0.62,0.247243,0.001181
20181024,0.01862504,3.14,0.829515,0.007172
20181024,0.01862504,0.452,0.516208,0.002575
20181024,0.01862504,0.072,0.091397,-0.004539
20181024,0.01862504,0.128,0.732805,0.007886
20181024,0.01862504,0.62,0.547497,0.002228
20181024,0.01862504,0.452,0.923544,0.016602
20181024,0.01862504,0.088,0.093995,-0.005272
20181024,0.01862504,0.452,0.734925,0.004637
20181024,0.01862504,3.14,0.296913,0.001276
20181024,0.01862504,0.956,0.916886,0.009473
20181024,0.01862504,0.392,0.505794,0.001958
20181024,0.01862504,1.684,0.614256,0.003237
20181024,0.01862504,0.06,0.195132,0.001043
20181024,0.01862504,1.796,0.832339,0.005372
20181024,0.01862504,0.228,0.834227,0.010459
20181024,0.01862504,0.452,0.829035,0.00673
20181024,0.01862504,0.956,0.679071,0.002864
20181024,0.01862504,1.32,0.933038,0.021014
20181024,0.01862504,0.452,0.523385,0.002426
20181024,0.01862504,0.128,0.333508,-0.000379
20181024,0.01862504,0.34,0.73114,0.007505
20181024,0.01862504,1.36,0.140733,0.000188
20181024,0.01862504,0.984,0.415143,0.002308
20181024,0.01862504,1.796,0.524438,0.002541
20181024,0.01862504,0.34,0.370014,0.001659
20181024,0.01862504,0.228,0.076894,-0.006646
20181024,0.01862504,0.228,0.7774,0.007095
20181024,0.01862504,0.452,0.107646,-0.003373
20181024,0.01862504,0.452,0.946054,0.027188
20181024,0.01862504,0.34,0.617152,0.004425
20181024,0.01862504,0.228,0.550988,0.002596
20181024,0.01862504,0.268,0.887242,0.020089
20181024,0.01862504,0.984,0.386194,0.002222
20181024,0.01862504,0.62,0.655682,0.003306
20181024,0.01862504,3.14,0.919618,0.01518
20181025,-0.017327264,0.56,0.125261,0.002267
20181025,-0.017327264,1.68,0.500498,-0.006037
20181025,-0.017327264,0.196,0.866794,-0.031381
20181025,-0.017327264,0.616,0.665921,-0.00967
20181025,-0.017327264,0.084,0.815453,-0.023932
20181025,-0.017327264,0.616,0.207049,-0.001219
20181025,-0.017327264,0.336,0.807709,-0.022269
20181025,-0.017327264,0.388,0.091819,0.003478
20181025,-0.017327264,0.336,0.891984,-0.038939
20181025,-0.017327264,0.196,0.540903,-0.007441
20181025,-0.017327264,0.124,0.502305,-0.006185
20181025,-0.017327264,2.408,0.785464,-0.011247
20181025,-0.017327264,0.616,0.398078,-0.005095
20181025,-0.017327264,0.336,0.168606,0.000988
20181025,-0.017327264,0.112,0.55429,-0.00771
20181025,-0.017327264,0.448,0.658158,-0.010741
20181025,-0.017327264,0.224,0.874795,-0.035082
20181025,-0.017327264,0.264,0.463514,-0.006717
20181025,-0.017327264,0.084,0.718808,-0.011758
20181025,-0.017327264,0.224,0.322077,-0.003076
20181025,-0.017327264,2.408,0.641302,-0.007062
20181025,-0.017327264,0.336,0.907538,-0.045138
20181025,-0.017327264,0.132,0.903993,-0.054922
20181025,-0.017327264,0.104,0.751272,-0.015868
20181025,-0.017327264,0.124,0.918,-0.066076
20181025,-0.017327264,0.14,0.860172,-0.034577
20181025,-0.017327264,0.336,0.688633,-0.012715
20181025,-0.017327264,0.264,0.369525,-0.004552
20181025,-0.017327264,0.448,0.646762,-0.011023
20181025,-0.017327264,0.952,0.905653,-0.02611
20181025,-0.017327264,0.096,0.110562,0.007394
20181025,-0.017327264,0.252,0.874347,-0.035021
20181025,-0.017327264,0.56,0.764089,-0.013054
20181025,-0.017327264,3.136,0.418833,-0.00488
20181025,-0.017327264,0.616,0.171288,-8.30E-05
20181025,-0.017327264,0.56,0.600915,-0.008099
20181025,-0.017327264,1.316,0.2853,-0.003402
20181025,-0.017327264,0.084,0.568757,-0.006801
20181025,-0.017327264,0.112,0.56681,-0.008416
20181025,-0.017327264,0.336,0.887641,-0.037284
20181025,-0.017327264,0.252,0.828059,-0.025144
20181025,-0.017327264,1.792,0.174596,-0.002283
20181025,-0.017327264,0.336,0.825271,-0.025023
20181025,-0.017327264,0.14,0.299016,-0.001147
20181025,-0.017327264,0.112,0.240154,0.000594
20181025,-0.017327264,0.264,0.594008,-0.009742
20181025,-0.017327264,0.336,0.879581,-0.034558
20181025,-0.017327264,0.224,0.124286,0.002888
20181025,-0.017327264,0.224,0.206921,0.000684
20181025,-0.017327264,0.112,0.771288,-0.018564
20181025,-0.017327264,0.112,0.297257,-0.000871
20181025,-0.017327264,0.112,0.13143,0.004877
20181025,-0.017327264,0.448,0.261749,-0.001661
20181025,-0.017327264,0.252,0.594347,-0.009805
20181025,-0.017327264,0.252,0.782217,-0.019634
20181025,-0.017327264,0.14,0.879524,-0.03992
20181025,-0.017327264,0.448,0.387624,-0.004803
20181025,-0.017327264,2.408,0.913038,-0.031682
20181025,-0.017327264,0.388,0.235546,-0.001334
20181025,-0.017327264,0.104,0.458988,-0.005141
20181025,-0.017327264,0.132,0.188148,0.00251
20181025,-0.017327264,0.336,0.765114,-0.016631
20181025,-0.017327264,0.336,0.176099,0.00065
20181025,-0.017327264,0.264,0.626523,-0.010448
20181025,-0.017327264,0.112,0.357267,-0.003121
20181025,-0.017327264,1.356,0.799687,-0.011414
20181025,-0.017327264,1.316,0.614179,-0.006862
20181025,-0.017327264,0.224,0.912867,-0.057026
20181025,-0.017327264,1.316,0.667639,-0.007613
20181025,-0.017327264,1.356,0.22785,-0.002785
20181025,-0.017327264,0.616,0.881841,-0.025871
20181025,-0.017327264,0.336,0.482494,-0.007382
20181025,-0.017327264,0.224,0.741207,-0.01629
20181025,-0.017327264,0.448,0.262589,-0.001674
20181025,-0.017327264,0.224,0.852964,-0.030717
20181025,-0.017327264,0.124,0.722305,-0.014233
20181025,-0.017327264,0.952,0.231678,-0.002557
20181025,-0.017327264,0.448,0.71005,-0.012746
20181025,-0.017327264,0.336,0.835068,-0.024977
20181025,-0.017327264,0.264,0.826725,-0.024433
20181025,-0.017327264,0.448,0.404434,-0.005462
20181025,-0.017327264,0.068,0.203841,0.001568
20181025,-0.017327264,0.096,0.694134,-0.011629
20181025,-0.017327264,0.124,0.788653,-0.02068
20181025,-0.017327264,0.448,0.896388,-0.036946
20181025,-0.017327264,0.196,0.21521,6.00E-06
20181025,-0.017327264,0.132,0.463165,-0.005561
20181025,-0.017327264,0.168,0.393052,-0.004142
20181025,-0.017327264,0.224,0.58838,-0.008642
20181025,-0.017327264,0.084,0.911177,-0.072743
20181025,-0.017327264,0.084,0.912427,-0.070473
20181025,-0.017327264,0.14,0.396384,-0.003646
20181025,-0.017327264,0.084,0.619088,-0.00822
20181025,-0.017327264,0.112,0.886553,-0.048669
20181025,-0.017327264,0.616,0.661397,-0.009131
20181025,-0.017327264,0.224,0.722187,-0.014154
20181025,-0.017327264,0.448,0.819609,-0.019579
20181025,-0.017327264,1.356,0.533293,-0.005644
20181025,-0.017327264,1.316,0.463046,-0.005361
20181025,-0.017327264,0.616,0.213355,-0.001478
20181026,-0.006559599,0.444,0.919555,0.020811
20181026,-0.006559599,0.444,0.480909,0.003085
20181026,-0.006559599,0.22,0.931924,0.030127
20181026,-0.006559599,0.08,0.887532,0.033553
20181026,-0.006559599,0.444,0.481424,0.002646
20181026,-0.006559599,0.22,0.586906,0.006335
20181026,-0.006559599,0.384,0.707064,0.005781
20181026,-0.006559599,0.108,0.91288,0.032288
20181026,-0.006559599,0.948,0.812478,0.004482
20181026,-0.006559599,0.332,0.881519,0.01525
20181026,-0.006559599,0.08,0.939071,0.046042
20181026,-0.006559599,0.22,0.929451,0.01927
20181026,-0.006559599,0.08,0.465533,0.006248
20181026,-0.006559599,0.108,0.932313,0.037968
